time   x    y    orientation    linear_velocity    angular_velocity    command_velocity command_angle
103.56 23.1862829409 -0.86238954505 -1.36097237831 0.411419957655 0.023948718376 40.0 -2.77555756156e-17
103.686 23.2379099826 -1.10499654205 -1.36120661662 0.410953623998 0.0247427760213 40.0 -2.77555756156e-17
103.765 23.271191017 -1.26152378148 -1.36132414431 0.410721462008 0.0251588326654 40.0 -2.77555756156e-17
103.881 23.3198409792 -1.49046092358 -1.36148297288 0.420832509571 -0.0275540295468 40.0 -2.77555756156e-17
103.962 23.3534974253 -1.64894542555 -1.36152573804 0.41031005599 0.025940868718 40.0 -2.77555756156e-17
104.073 23.3991955964 -1.86418673819 -1.36159697229 0.410173195446 0.026212444781 40.0 -2.77555756156e-17
104.177 23.4419792563 -2.06574258759 -1.36166997434 0.420486847204 -0.0271550842035 40.0 -2.77555756156e-17
104.287 23.488487345 -2.28490316074 -1.36170041577 0.42039007702 -0.0270451968059 40.0 -2.77555756156e-17
104.399 23.5333299306 -2.49623813801 -1.361715804 0.420509156529 -0.0270668275403 40.0 -2.77555756156e-17
104.473 23.5657146268 -2.64886954889 -1.36172009274 0.420423246951 -0.0267770510618 40.0 -2.77555756156e-17
104.589 23.6134557711 -2.87389479554 -1.36169194271 0.409879405353 0.0275238297218 40.0 -2.77555756156e-17
104.627 23.6300634162 -2.95216749913 -1.3616894442 0.409954180536 0.0270048282425 40.0 -2.77555756156e-17
104.772 23.6898533144 -3.23394869272 -1.36167623672 0.410057668476 0.0265790237062 40.0 -2.77555756156e-17
104.881 23.7346995876 -3.44528404174 -1.36165520015 0.409940693608 0.0277245204323 40.0 -2.77555756156e-17
104.988 23.7787194212 -3.65270496337 -1.36163663679 0.410151250256 0.0264524429692 40.0 -2.77555756156e-17
105.103 23.8248260939 -3.86991760061 -1.36163460163 0.420531301742 -0.0265070414389 40.0 -2.77555756156e-17
105.189 23.8630408818 -4.04994159215 -1.36161337805 0.420798936601 -0.0269814516755 40.0 -2.77555756156e-17
105.263 23.8929508715 -4.19082926505 -1.36159476872 0.420587124946 -0.0268099898037 40.0 -2.77555756156e-17
105.386 23.9448798246 -4.43541627377 -1.36153038801 0.410145522271 0.0286166071383 40.0 -2.77555756156e-17
105.474 23.9797847409 -4.59978338011 -1.36150396367 0.410316491809 0.0271919592473 40.0 -2.77555756156e-17
105.597 24.0325705183 -4.84829751217 -1.36149461108 0.420786890225 -0.0267723684538 40.0 -2.77555756156e-17
105.677 24.0649919525 -5.00092200624 -1.3614692703 0.420814750181 -0.0267670002618 40.0 -2.77555756156e-17
105.793 24.1140470417 -5.23181399405 -1.36143020541 0.420866711206 -0.0266942907628 40.0 -2.77555756156e-17
105.873 24.1468888812 -5.38638489188 -1.36137691327 0.410660205961 0.0262428925012 40.0 -2.77555756156e-17
105.985 24.1930531723 -5.60358554747 -1.36136593639 0.421321816286 -0.0269845760694 40.0 -2.77555756156e-17
106.068 24.2279895307 -5.76794598304 -1.36133614617 0.421117017344 -0.0264314033084 40.0 -2.77555756156e-17
106.203 24.2845635016 -6.0340513983 -1.36129057915 0.42145126661 -0.0269164458701 40.0 -2.77555756156e-17
106.28 24.3174265637 -6.18861732069 -1.36123621144 0.410695305245 0.0287235750458 40.0 -2.77555756156e-17
106.394 24.3631998645 -6.40384640947 -1.36120015979 0.41101596588 0.0263234710199 40.0 -2.77555756156e-17
106.478 24.3977484533 -6.56625380525 -1.36119872793 0.421407773467 -0.0268122250376 40.0 -2.77555756156e-17
106.594 24.4472776506 -6.79908060323 -1.36113009522 0.411130677263 0.0267241371122 40.0 -2.77555756156e-17
106.674 24.4801723114 -6.95365931816 -1.36112867174 0.421479948979 -0.0267328201352 40.0 -2.77555756156e-17
106.765 24.5172250429 -7.12778577712 -1.36106833318 0.411021057598 0.0287486910633 40.0 -2.77555756156e-17
106.903 24.5759513626 -7.40366874876 -1.36104590986 0.421950458407 -0.0269629130315 40.0 -2.77555756156e-17
